,precision,recall,f1,IoU,by_sample_precision,by_sample_recall,by_sample_f1,threshold,record,evaluation,gold_standard
0,0.3360691144708423,0.949359365466748,0.49641091083107347,0.1,0.19763886188946592,0.9689098988370993,0.3283090362383702,75,01-02-0014,record,union
1,0.29092872570194384,0.8218425869432581,0.42973360982612857,0.2,0.19763886188946592,0.9689098988370993,0.3283090362383702,75,01-02-0014,record,union
2,0.24600431965442765,0.6949359365466748,0.36337533896953267,0.3,0.19763886188946592,0.9689098988370993,0.3283090362383702,75,01-02-0014,record,union
3,0.20280777537796976,0.5729103111653447,0.2995693092997288,0.4,0.19763886188946592,0.9689098988370993,0.3283090362383702,75,01-02-0014,record,union
4,0.1630669546436285,0.46064673581452104,0.24086776200350932,0.5,0.19763886188946592,0.9689098988370993,0.3283090362383702,75,01-02-0014,record,union
5,0.12548596112311014,0.3544844417327639,0.18535651619078003,0.6,0.19763886188946592,0.9689098988370993,0.3283090362383702,75,01-02-0014,record,union
6,0.09308855291576675,0.2629652226967663,0.13750199393842719,0.7,0.19763886188946592,0.9689098988370993,0.3283090362383702,75,01-02-0014,record,union
7,0.05658747300215983,0.15985356924954242,0.08358589886744298,0.8,0.19763886188946592,0.9689098988370993,0.3283090362383702,75,01-02-0014,record,union
8,0.019222462203023757,0.05430140329469189,0.02839368320306269,0.9,0.19763886188946592,0.9689098988370993,0.3283090362383702,75,01-02-0014,record,union
0,0.4653405666063894,0.9420378279438683,0.6229574339318136,0.1,0.32230318010272047,0.8984948473102013,0.4744236803980946,100,01-02-0014,record,union
1,0.44062688366485836,0.8920073215375229,0.5898729070002017,0.2,0.32230318010272047,0.8984948473102013,0.4744236803980946,100,01-02-0014,record,union
2,0.40536467751657623,0.8206223306894448,0.5426669356465603,0.3,0.32230318010272047,0.8984948473102013,0.4744236803980946,100,01-02-0014,record,union
3,0.3640747438215793,0.7370347773032336,0.48739156748033086,0.4,0.32230318010272047,0.8984948473102013,0.4744236803980946,100,01-02-0014,record,union
4,0.31645569620253167,0.6406345332519829,0.4236433326608836,0.5,0.32230318010272047,0.8984948473102013,0.4744236803980946,100,01-02-0014,record,union
5,0.2619047619047619,0.5302013422818792,0.3506152915069599,0.6,0.32230318010272047,0.8984948473102013,0.4744236803980946,100,01-02-0014,record,union
6,0.20403857745629897,0.41305674191580233,0.27314908210611255,0.7,0.32230318010272047,0.8984948473102013,0.4744236803980946,100,01-02-0014,record,union
7,0.12778782399035563,0.2586943258084198,0.17107121242687112,0.8,0.32230318010272047,0.8984948473102013,0.4744236803980946,100,01-02-0014,record,union
8,0.0461121157323689,0.09334960341671751,0.06173088561630019,0.9,0.32230318010272047,0.8984948473102013,0.4744236803980946,100,01-02-0014,record,union
0,0.5977728285077951,0.8187919463087249,0.6910401647785789,0.1,0.46946608220332536,0.7584116479152879,0.579941367630739,125,01-02-0014,record,union
1,0.5839643652561247,0.7998779743746187,0.6750772399588053,0.2,0.46946608220332536,0.7584116479152879,0.579941367630739,125,01-02-0014,record,union
2,0.5603563474387527,0.7675411836485662,0.6477857878475798,0.3,0.46946608220332536,0.7584116479152879,0.579941367630739,125,01-02-0014,record,union
3,0.5256124721603563,0.7199511897498475,0.6076210092687951,0.4,0.46946608220332536,0.7584116479152879,0.579941367630739,125,01-02-0014,record,union
4,0.48106904231625836,0.6589383770591825,0.5561277033985582,0.5,0.46946608220332536,0.7584116479152879,0.579941367630739,125,01-02-0014,record,union
5,0.4115812917594655,0.5637583892617449,0.47579814624098865,0.6,0.46946608220332536,0.7584116479152879,0.579941367630739,125,01-02-0014,record,union
6,0.31714922048997773,0.4344112263575351,0.36663233779608656,0.7,0.46946608220332536,0.7584116479152879,0.579941367630739,125,01-02-0014,record,union
7,0.1973273942093541,0.27028676021964615,0.22811534500514935,0.8,0.46946608220332536,0.7584116479152879,0.579941367630739,125,01-02-0014,record,union
8,0.06102449888641425,0.0835875533862111,0.07054582904222449,0.9,0.46946608220332536,0.7584116479152879,0.579941367630739,125,01-02-0014,record,union
0,0.7207702888583218,0.6394142769981697,0.6776592305205302,0.1,0.609262197580443,0.5743216412971542,0.5912761796858195,150,01-02-0014,record,union
1,0.7145804676753783,0.6339231238560098,0.6718396378920143,0.2,0.609262197580443,0.5743216412971542,0.5912761796858195,150,01-02-0014,record,union
2,0.6994497936726273,0.6205003050640635,0.6576139670223085,0.3,0.609262197580443,0.5743216412971542,0.5912761796858195,150,01-02-0014,record,union
3,0.6629986244841816,0.588163514338011,0.6233430326543808,0.4,0.609262197580443,0.5743216412971542,0.5912761796858195,150,01-02-0014,record,union
4,0.5997248968363136,0.5320317266625991,0.5638538635628839,0.5,0.609262197580443,0.5743216412971542,0.5912761796858195,150,01-02-0014,record,union
5,0.5061898211829436,0.44905430140329466,0.4759133527319755,0.6,0.609262197580443,0.5743216412971542,0.5912761796858195,150,01-02-0014,record,union
6,0.37276478679504815,0.3306894447834045,0.3504688005172971,0.7,0.609262197580443,0.5743216412971542,0.5912761796858195,150,01-02-0014,record,union
7,0.20013755158184318,0.17754728492983526,0.18816682832201745,0.8,0.609262197580443,0.5743216412971542,0.5912761796858195,150,01-02-0014,record,union
8,0.05089408528198074,0.04514948139109213,0.04784998383446492,0.9,0.609262197580443,0.5743216412971542,0.5912761796858195,150,01-02-0014,record,union
0,0.7942122186495176,0.4521049420378279,0.5762052877138414,0.1,0.7130656216718098,0.39499669093315687,0.5083803641266388,175,01-02-0014,record,union
1,0.789924973204716,0.44966442953020136,0.573094867807154,0.2,0.7130656216718098,0.39499669093315687,0.5083803641266388,175,01-02-0014,record,union
2,0.7781350482315113,0.4429530201342282,0.5645412130637636,0.3,0.7130656216718098,0.39499669093315687,0.5083803641266388,175,01-02-0014,record,union
3,0.7266881028938906,0.41366687004270897,0.5272161741835147,0.4,0.7130656216718098,0.39499669093315687,0.5083803641266388,175,01-02-0014,record,union
4,0.6463022508038585,0.3679072605247102,0.46889580093312594,0.5,0.7130656216718098,0.39499669093315687,0.5083803641266388,175,01-02-0014,record,union
5,0.5198285101822079,0.29591214154972545,0.37713841368584755,0.6,0.7130656216718098,0.39499669093315687,0.5083803641266388,175,01-02-0014,record,union
6,0.3654876741693462,0.2080536912751678,0.2651632970451011,0.7,0.7130656216718098,0.39499669093315687,0.5083803641266388,175,01-02-0014,record,union
7,0.19506966773847803,0.11104331909701037,0.14152410575427685,0.8,0.7130656216718098,0.39499669093315687,0.5083803641266388,175,01-02-0014,record,union
8,0.04394426580921758,0.025015253203172667,0.031881804043545875,0.9,0.7130656216718098,0.39499669093315687,0.5083803641266388,175,01-02-0014,record,union
0,0.8430335097001763,0.29164124466137886,0.43336355394378967,0.1,0.7756285108574577,0.24490120071854024,0.3722622702031525,200,01-02-0014,record,union
1,0.8412698412698413,0.2910311165344722,0.43245693563009974,0.2,0.7756285108574577,0.24490120071854024,0.3722622702031525,200,01-02-0014,record,union
2,0.8253968253968254,0.2855399633923124,0.42429737080689034,0.3,0.7756285108574577,0.24490120071854024,0.3722622702031525,200,01-02-0014,record,union
3,0.781305114638448,0.27028676021964615,0.4016319129646419,0.4,0.7756285108574577,0.24490120071854024,0.3722622702031525,200,01-02-0014,record,union
4,0.6313932980599647,0.21842586943258085,0.3245693563009973,0.5,0.7756285108574577,0.24490120071854024,0.3722622702031525,200,01-02-0014,record,union
5,0.4638447971781305,0.16046369737644905,0.23844061650045326,0.6,0.7756285108574577,0.24490120071854024,0.3722622702031525,200,01-02-0014,record,union
6,0.30158730158730157,0.10433190970103721,0.15503173164097914,0.7,0.7756285108574577,0.24490120071854024,0.3722622702031525,200,01-02-0014,record,union
7,0.14814814814814814,0.051250762660158634,0.07615593834995467,0.8,0.7756285108574577,0.24490120071854024,0.3722622702031525,200,01-02-0014,record,union
8,0.04585537918871252,0.01586333129957291,0.02357207615593835,0.9,0.7756285108574577,0.24490120071854024,0.3722622702031525,200,01-02-0014,record,union
0,0.8490566037735849,0.16473459426479561,0.27593254982115484,0.1,0.7859013507492693,0.13675144180769594,0.23296551790784908,225,01-02-0014,record,union
1,0.8459119496855346,0.16412446613788895,0.2749105774144098,0.2,0.7859013507492693,0.13675144180769594,0.23296551790784908,225,01-02-0014,record,union
2,0.8238993710691824,0.15985356924954242,0.2677567705671947,0.3,0.7859013507492693,0.13675144180769594,0.23296551790784908,225,01-02-0014,record,union
3,0.7327044025157232,0.14215985356924954,0.23811957077158916,0.4,0.7859013507492693,0.13675144180769594,0.23296551790784908,225,01-02-0014,record,union
4,0.5880503144654088,0.11409395973154363,0.19110884006131834,0.5,0.7859013507492693,0.13675144180769594,0.23296551790784908,225,01-02-0014,record,union
5,0.41509433962264153,0.08053691275167785,0.13490035769034237,0.6,0.7859013507492693,0.13675144180769594,0.23296551790784908,225,01-02-0014,record,union
6,0.22955974842767296,0.044539353264185476,0.0746039856923863,0.7,0.7859013507492693,0.13675144180769594,0.23296551790784908,225,01-02-0014,record,union
7,0.09433962264150944,0.018303843807199512,0.030659172202350534,0.8,0.7859013507492693,0.13675144180769594,0.23296551790784908,225,01-02-0014,record,union
8,0.0220125786163522,0.004270896888346553,0.007153806847215126,0.9,0.7859013507492693,0.13675144180769594,0.23296551790784908,225,01-02-0014,record,union
0,0.8191489361702128,0.09395973154362416,0.1685823754789272,0.1,0.7761030471979237,0.07633355393778954,0.13899615229011905,250,01-02-0014,record,union
1,0.8191489361702128,0.09395973154362416,0.1685823754789272,0.2,0.7761030471979237,0.07633355393778954,0.13899615229011905,250,01-02-0014,record,union
2,0.8085106382978723,0.09273947528981086,0.16639299397920088,0.3,0.7761030471979237,0.07633355393778954,0.13899615229011905,250,01-02-0014,record,union
3,0.7074468085106383,0.0811470408785845,0.14559386973180077,0.4,0.7761030471979237,0.07633355393778954,0.13899615229011905,250,01-02-0014,record,union
4,0.4946808510638298,0.056741915802318486,0.1018062397372742,0.5,0.7761030471979237,0.07633355393778954,0.13899615229011905,250,01-02-0014,record,union
5,0.2712765957446808,0.03111653447223917,0.05582922824302134,0.6,0.7761030471979237,0.07633355393778954,0.13899615229011905,250,01-02-0014,record,union
6,0.14361702127659576,0.01647345942647956,0.029556650246305414,0.7,0.7761030471979237,0.07633355393778954,0.13899615229011905,250,01-02-0014,record,union
7,0.05319148936170213,0.006101281269066504,0.010946907498631638,0.8,0.7761030471979237,0.07633355393778954,0.13899615229011905,250,01-02-0014,record,union
8,0.010638297872340425,0.0012202562538133007,0.0021893814997263274,0.9,0.7761030471979237,0.07633355393778954,0.13899615229011905,250,01-02-0014,record,union
0,0.004232804232804233,0.003316749585406302,0.0037192003719200375,0.1,0.056055204721094765,0.999699795762691,0.10615791861830713,0,01-02-0017,record,union
1,0.0,0.0,,0.2,0.056055204721094765,0.999699795762691,0.10615791861830713,0,01-02-0017,record,union
2,0.0,0.0,,0.3,0.056055204721094765,0.999699795762691,0.10615791861830713,0,01-02-0017,record,union
3,0.0,0.0,,0.4,0.056055204721094765,0.999699795762691,0.10615791861830713,0,01-02-0017,record,union
4,0.0,0.0,,0.5,0.056055204721094765,0.999699795762691,0.10615791861830713,0,01-02-0017,record,union
5,0.0,0.0,,0.6,0.056055204721094765,0.999699795762691,0.10615791861830713,0,01-02-0017,record,union
6,0.0,0.0,,0.7,0.056055204721094765,0.999699795762691,0.10615791861830713,0,01-02-0017,record,union
7,0.0,0.0,,0.8,0.056055204721094765,0.999699795762691,0.10615791861830713,0,01-02-0017,record,union
8,0.0,0.0,,0.9,0.056055204721094765,0.999699795762691,0.10615791861830713,0,01-02-0017,record,union
0,0.16948810963321242,0.697346600331675,0.2726977950713359,0.1,0.06596798649216885,0.9990649376214966,0.12376387774990619,25,01-02-0017,record,union
1,0.0947198710197501,0.38971807628524047,0.15239948119325553,0.2,0.06596798649216885,0.9990649376214966,0.12376387774990619,25,01-02-0017,record,union
